2023-10-30 00:00:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:13316 
2023-10-30 11:04:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:44435 
2023-10-30 11:04:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 11:04:56: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.230.248.92:37098 
2023-10-30 11:04:59: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.230.118:2700 
2023-10-30 11:05:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 11:05:04: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.153.28:21547 
2023-10-30 11:05:10: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.255.78.239:11055 
2023-10-30 11:05:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:22471 
2023-10-30 11:05:14: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:7630 
2023-10-30 11:05:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:1730 
2023-10-30 11:05:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:6355 
2023-10-30 11:05:19: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:55514 
2023-10-30 11:05:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 11:05:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 11:05:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.187.57.105:32794 
2023-10-30 11:05:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.181.79:36791 
2023-10-30 11:05:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:34572 
2023-10-30 11:05:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2492 
2023-10-30 11:05:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:51612 
2023-10-30 11:05:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:39773 
2023-10-30 11:05:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56090 
2023-10-30 11:05:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:12818 
2023-10-30 11:05:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:16627 
2023-10-30 11:05:36: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.75.34.80:43788 
2023-10-30 11:05:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:61777 
2023-10-30 11:05:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 11:05:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=59.153.250.10:21756 
2023-10-30 11:05:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.175.57.183:43688 
2023-10-30 11:05:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 11:05:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:51728 
2023-10-30 11:05:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50997 
2023-10-30 11:05:47: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 11:05:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:12303 
2023-10-30 11:06:03: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50988 
2023-10-30 11:06:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.127.224:53302 
2023-10-30 11:06:08: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 11:06:09: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50992 
2023-10-30 11:06:11: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 11:06:11: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:58782 
2023-10-30 11:06:14: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 11:06:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=1.52.235.131:34580 
2023-10-30 11:06:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:22865 
2023-10-30 11:06:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 11:06:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 11:06:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:54984 
2023-10-30 11:06:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:33705 
2023-10-30 11:06:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.249.93.149:50165 
2023-10-30 11:06:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.248.221.207:58512 
2023-10-30 11:06:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.233.199:4512 
2023-10-30 11:06:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.183.5.162:51542 
2023-10-30 11:06:32: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:52540 
2023-10-30 11:06:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.185.41.95:31600 
2023-10-30 11:06:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 11:06:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:1535 
2023-10-30 11:06:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50993 
2023-10-30 11:06:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.70.245.242:39565 
2023-10-30 11:06:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=117.2.220.11:50110 
2023-10-30 11:06:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.209.173:38193 
2023-10-30 11:06:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.235.149.204:37384 
2023-10-30 11:06:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:44435 
2023-10-30 11:06:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 11:06:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 11:06:57: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.230.248.92:37098 
2023-10-30 11:07:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.230.118:2700 
2023-10-30 11:07:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.153.28:21547 
2023-10-30 11:07:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 11:07:14: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:22471 
2023-10-30 11:07:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:7630 
2023-10-30 11:07:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:55514 
2023-10-30 11:07:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 11:07:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:1730 
2023-10-30 11:07:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 11:07:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.181.79:36791 
2023-10-30 11:07:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:34572 
2023-10-30 11:07:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2492 
2023-10-30 11:07:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:51612 
2023-10-30 11:07:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:39773 
2023-10-30 11:07:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56090 
2023-10-30 11:07:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:12818 
2023-10-30 11:07:32: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:16627 
2023-10-30 11:07:36: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.75.34.80:43788 
2023-10-30 11:07:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:61777 
2023-10-30 11:07:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 11:07:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=59.153.250.10:21756 
2023-10-30 11:07:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.175.57.183:43688 
2023-10-30 11:07:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=1.52.24.39:22949 
2023-10-30 11:07:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 11:07:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:51728 
2023-10-30 11:07:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 11:07:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50997 
2023-10-30 11:07:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:12303 
2023-10-30 11:08:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50988 
2023-10-30 11:08:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.127.224:53302 
2023-10-30 11:08:09: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50992 
2023-10-30 11:08:13: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:58782 
2023-10-30 11:08:13: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 11:08:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 11:08:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 11:08:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=1.52.235.131:34580 
2023-10-30 11:08:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:22865 
2023-10-30 11:08:19: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 11:08:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 11:08:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:54984 
2023-10-30 11:08:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:33705 
2023-10-30 11:08:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.249.93.149:50165 
2023-10-30 11:08:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.248.221.207:58512 
2023-10-30 11:08:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.233.199:4512 
2023-10-30 11:08:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.185.41.95:31600 
2023-10-30 11:08:34: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:52540 
2023-10-30 11:08:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 11:08:37: RoleID=206757, RoleName=BenSieuNhan, IP=171.255.78.239:11055  no heart beat found, close socket.
2023-10-30 11:08:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:1535 
2023-10-30 11:08:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50993 
2023-10-30 11:08:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.70.245.242:39565 
2023-10-30 11:08:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=117.2.220.11:50110 
2023-10-30 11:08:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.209.173:38193 
2023-10-30 11:08:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.235.149.204:37384 
2023-10-30 11:08:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:44435 
2023-10-30 11:08:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 11:08:56: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 11:08:57: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.230.248.92:37098 
2023-10-30 11:09:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.230.118:2700 
2023-10-30 11:09:05: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.153.28:21547 
2023-10-30 11:09:08: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 11:09:15: RoleID=206028, RoleName=bachtruong, IP=118.70.191.134:6355  no heart beat found, close socket.
2023-10-30 11:09:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:22471 
2023-10-30 11:09:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:7630 
2023-10-30 11:09:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 11:09:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:55514 
2023-10-30 11:09:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:1730 
2023-10-30 11:09:25: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 11:09:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.181.79:36791 
2023-10-30 11:09:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:34572 
2023-10-30 11:09:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2492 
2023-10-30 11:09:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:51612 
2023-10-30 11:09:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:39773 
2023-10-30 11:09:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56090 
2023-10-30 11:09:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:12818 
2023-10-30 11:09:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:16627 
2023-10-30 11:09:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.75.34.80:43788 
2023-10-30 11:09:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:61777 
2023-10-30 11:09:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=59.153.250.10:21756 
2023-10-30 11:09:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 11:09:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.175.57.183:43688 
2023-10-30 11:09:43: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 11:09:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:51728 
2023-10-30 11:09:48: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 11:09:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50997 
2023-10-30 11:09:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:12303 
2023-10-30 11:10:06: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.127.224:53302 
2023-10-30 11:10:07: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50988 
2023-10-30 11:10:10: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50992 
2023-10-30 11:10:13: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:58782 
2023-10-30 11:10:15: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 11:10:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 11:10:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=1.52.235.131:34580 
2023-10-30 11:10:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:22865 
2023-10-30 11:10:19: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 11:10:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 11:10:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 11:10:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:54984 
2023-10-30 11:10:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:33705 
2023-10-30 11:10:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.249.93.149:50165 
2023-10-30 11:10:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.248.221.207:58512 
2023-10-30 11:10:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.233.199:4512 
2023-10-30 11:10:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:37744 
2023-10-30 11:10:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.185.41.95:31600 
2023-10-30 11:10:35: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:52540 
2023-10-30 11:10:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:1535 
2023-10-30 11:10:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:29100 
2023-10-30 11:10:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.70.245.242:39565 
2023-10-30 11:10:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50993 
2023-10-30 11:10:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=117.2.220.11:50110 
2023-10-30 11:10:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.209.173:38193 
2023-10-30 11:10:50: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.235.149.204:37384 
2023-10-30 11:10:51: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:44435 
2023-10-30 11:10:53: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:12280 
2023-10-30 11:10:58: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.230.248.92:37098 
2023-10-30 11:11:00: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12325 
2023-10-30 11:11:01: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.230.118:2700 
2023-10-30 11:11:06: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.153.28:21547 
2023-10-30 11:11:12: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.119:18794 
2023-10-30 11:11:17: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:22471 
2023-10-30 11:11:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:7630 
2023-10-30 11:11:22: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.110:12979 
2023-10-30 11:11:23: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:55514 
2023-10-30 11:11:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53489 
2023-10-30 11:11:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.98:1730 
2023-10-30 11:11:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.181.79:36791 
2023-10-30 11:11:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:34572 
2023-10-30 11:11:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:2492 
2023-10-30 11:11:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:51612 
2023-10-30 11:11:30: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:39773 
2023-10-30 11:11:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:56090 
2023-10-30 11:11:31: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=42.116.77.184:12818 
2023-10-30 11:11:34: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.236.70.78:16627 
2023-10-30 11:11:37: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=115.75.34.80:43788 
2023-10-30 11:11:39: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.209:61777 
2023-10-30 11:11:41: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=59.153.250.10:21756 
2023-10-30 11:11:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:32030 
2023-10-30 11:11:42: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.175.57.183:43688 
2023-10-30 11:11:44: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:28017 
2023-10-30 11:11:46: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:51728 
2023-10-30 11:11:49: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:2050 
2023-10-30 11:11:52: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50997 
2023-10-30 11:11:53: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.237.63:12303 
2023-10-30 11:12:07: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=125.235.127.224:53302 
2023-10-30 11:12:09: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50988 
2023-10-30 11:12:10: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:50992 
2023-10-30 11:12:14: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.66.51.74:58782 
2023-10-30 11:12:16: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53484 
2023-10-30 11:12:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=1.52.235.131:34580 
2023-10-30 11:12:18: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:22865 
2023-10-30 11:12:20: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.116:1771 
2023-10-30 11:12:21: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.34.161:5764 
2023-10-30 11:12:24: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=103.249.22.96:30881 
2023-10-30 11:12:26: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=104.28.222.75:54984 
2023-10-30 11:12:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.252.29.76:53492 
2023-10-30 11:12:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.253.17.82:33705 
2023-10-30 11:12:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.249.93.149:50165 
2023-10-30 11:12:27: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.248.221.207:58512 
2023-10-30 11:12:28: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.251.233.199:4512 
2023-10-30 11:12:29: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=118.70.191.134:37744 
2023-10-30 11:12:32: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.187.57.105:33572 
2023-10-30 11:12:33: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=113.185.41.95:31600 
2023-10-30 11:12:38: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=171.240.91.26:52540 
2023-10-30 11:12:40: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=14.191.65.192:1535 
2023-10-30 11:12:45: Undefined packet, CMD=CMD_SYNC_TIME_BY_CLIENT, Client=27.70.245.242:39565 
