2023-10-29 02:24:09: [200122][bbbbbbbb][6|2206|2512]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205561][zeroiu1][8|6193|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205557][zeroiu12][8|6192|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205556][zeroiu100][8|6193|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205558][zeroiu19][8|6193|3516]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205559][zeroiu17][8|6189|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205562][zeroiu15][8|6183|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:34: [205563][zeroiu14][8|6193|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:35: [205564][zeroiu13][8|6189|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:38:35: [205565][zeroiu16][8|6188|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:39:22: [205535][Zcaychay12][23|3005|3931]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :58321| ĐỒNG  :0| ĐỒNG KHÓA :4600
2023-10-29 04:41:41: [205571][zeruty1][8|6260|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205569][zeruty19][8|6260|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205573][zeruty12][8|6260|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205572][zeruty18][8|6260|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205570][zeruty17][8|6260|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205568][zeruty10][8|6260|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205574][zeruty16][6|2420|2500]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205577][zeruty15][6|2420|2500]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205575][zeruty13][6|2420|2500]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:41:41: [205576][zeruty14][6|2420|2500]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205590][zerokij1][8|6182|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205593][zerokij12][8|6187|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205592][zerokij19][8|6175|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205595][zerokij18][8|6190|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205594][zerokij17][8|6193|3521]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205591][zerokij100][8|6197|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205597][zerokij16][8|6200|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205598][zerokij14][8|6229|3530]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:43:48: [205596][zerokij13][8|6184|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:44:20: [205599][zerokij15][8|6195|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:44:31: [205567][Zcaychay13][5|8068|3321]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :158684| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:44:40: [200041][Junner][89|7055|4655]  HOẠT LỰC :7070 | TINH LỰC :7070| BẠC :1132200| BẠC KHÓA :1064060| ĐỒNG  :70700| ĐỒNG KHÓA :118275
2023-10-29 04:46:09: [205604][zeruyt19][8|6201|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205601][zeruyt17][8|6185|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205603][zeruyt1][8|6180|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205600][zeruyt18][8|6189|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205602][zeruyt12][8|6169|3516]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205605][zeruyt100][8|6220|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205606][zeruyt16][8|6197|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205609][zeruyt13][8|6182|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205607][zeruyt14][8|6190|3516]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:09: [205608][zeruyt15][8|6176|3521]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:16: [205423][555kyt05h10][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205421][555kyt05h06][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205430][555kyt05h33][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205416][555kyt05h16][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205428][555kyt05h13][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205426][555kyt05h11][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205424][555kyt05h29][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205420][555kyt05h31][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205435][555kyt05h35][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205441][555kyt05h26][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205447][555kyt05h19][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205442][555kyt05h12][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205418][555kyt05h05][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205433][555kyt05h07][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205413][555kyt05h32][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205422][555kyt05h14][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205419][555kyt05h23][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205436][555kyt05h01][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205446][555kyt05h20][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205440][555kyt05h18][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205443][555kyt05h15][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205438][555kyt05h28][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205445][555kyt05h30][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205425][555kyt05h24][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:17: [205437][555kyt05h25][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205444][555kyt05h02][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205414][555kyt05h09][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205417][555kyt05h17][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205429][555kyt05h03][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205439][555kyt05h08][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205427][555kyt05h27][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:18: [205432][555kyt05h34][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:19: [205431][555kyt05h22][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:19: [205415][555kyt05h04][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:19: [205434][555kyt05h21][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:46:59: [205567][Zcaychay13][23|3080|3804]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :158684| ĐỒNG  :0| ĐỒNG KHÓA :3100
2023-10-29 04:48:00: [205614][kihkjrejg1][8|6187|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205611][kihkjrejg][8|6188|3517]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205613][kihkjrejg8][8|6200|3540]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205615][kihkjrejg7][8|6190|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205612][kihkjrejg6][8|6183|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205610][kihkjrejg9][8|6180|3516]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205619][kihkjrejg5][8|6193|3519]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205617][kihkjrejg3][8|6193|3518]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205616][kihkjrejg4][8|6225|3529]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:48:00: [205618][kihkjrejg2][8|6182|3520]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:49:08: [200463][Sexxxx][88|2790|7516]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :134096| ĐỒNG  :1000| ĐỒNG KHÓA :435
2023-10-29 04:49:59: [203586][MapKaKa01][7|5700|4800]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :4093125| BẠC KHÓA :145000| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 04:51:58: [205640][555kyt06h08][7|5370|4010]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:54:08: [205620][Zcaychay14][23|3213|3860]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :178351| ĐỒNG  :0| ĐỒNG KHÓA :3100
2023-10-29 04:58:51: [205663][TenDa15][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:58:51: [205658][TenDa14][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:58:51: [205660][TenDa11][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:58:51: [205661][TenDa13][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:58:51: [205659][TenDa12][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 04:58:51: [205662][TenDa161][5|5090|3270]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :0| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:05:15: [205670][rotkaka][3|2813|3687]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:05:30: [205656][MoonLight][23|5381|5288]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :199980| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 05:07:53: [202387][Linhrohe][224|8291|5459]  HOẠT LỰC :7500 | TINH LỰC :7500| BẠC :123702| BẠC KHÓA :47217| ĐỒNG  :5000| ĐỒNG KHÓA :380
2023-10-29 05:08:40: [205656][MoonLight][23|5500|5770]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :199980| ĐỒNG  :0| ĐỒNG KHÓA :4000
2023-10-29 05:15:25: [200001][<color=#0486dc>[GM]</color> AdminHaoKiem][5|4859|3364]  HOẠT LỰC :0 | TINH LỰC :0| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :2000
2023-10-29 05:15:27: [205624][555kyt06h18][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205643][555kyt06h25][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205630][555kyt06h16][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205637][555kyt06h29][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205644][555kyt06h27][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205652][555kyt06h21][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205635][555kyt06h05][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205629][555kyt06h15][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205648][555kyt06h06][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205621][555kyt06h17][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205649][555kyt06h30][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205650][555kyt06h22][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205642][555kyt06h04][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205646][555kyt06h11][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205636][555kyt06h12][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205631][555kyt06h24][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205639][555kyt06h03][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205638][555kyt06h35][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205622][555kyt06h31][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205626][555kyt06h23][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205623][555kyt06h19][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205641][555kyt06h34][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205655][555kyt06h07][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205633][555kyt06h09][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205647][555kyt06h01][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205651][555kyt06h02][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205634][555kyt06h33][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205653][555kyt06h32][7|5600|4920]  HOẠT LỰC :5000 | TINH LỰC :5000| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205625][555kyt06h14][7|5600|4920]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
2023-10-29 05:15:27: [205627][555kyt06h26][7|5696|4802]  HOẠT LỰC :120 | TINH LỰC :120| BẠC :0| BẠC KHÓA :100000| ĐỒNG  :0| ĐỒNG KHÓA :0
